0.390169,0.572747,0.689451,0.799266,0.748608,0.746280,0.604975,0.534371,0.202833,0.090387,0.365020,0.393017,nube
0.365601,0.587312,0.511153,0.604203,0.742960,0.799970,0.707224,0.347474,0.121365,0.047667,0.425648,0.391782,nube
0.285561,0.378941,0.356294,0.527949,0.569741,0.597435,0.517026,0.517473,0.268154,0.075466,0.413469,0.108966,multiNube
0.382101,0.401923,0.604246,0.645405,0.485077,0.504813,0.435522,0.584807,0.117571,0.179957,0.234583,0.188739,multiNube
0.306348,0.424102,0.787929,0.893669,0.578694,0.636823,0.578874,0.701208,0.332995,0.041785,0.609621,0.256810,nube
0.705805,0.896471,0.769942,0.221574,0.744108,0.810219,0.724505,0.614959,0.311212,0.018683,0.660627,0.710227,nube
0.610367,0.633516,0.627858,0.465791,0.627660,0.547331,0.368692,0.461828,0.262245,0.058750,0.453449,0.165334,nube
0.497831,0.679870,0.666754,0.624282,0.823465,0.763223,0.560214,0.461354,0.154845,0.119700,0.317774,0.487029,nube
0.298297,0.278341,0.534358,0.643473,0.354374,0.432315,0.436486,0.591635,0.157590,0.047311,0.557922,0.107145,nube
0.363509,0.335225,0.692897,0.804165,0.427733,0.430770,0.359978,0.631850,0.264385,0.048538,0.505920,0.114817,nube
0.262721,0.197954,0.625335,0.776433,0.273703,0.360336,0.388100,0.720777,0.320806,0.033514,0.599893,0.088486,nube
0.681557,0.881998,0.609636,0.136254,0.769918,0.820647,0.717321,0.607882,0.341690,0.029504,0.573634,0.768871,nube
0.515130,0.391351,0.523269,0.345875,0.284142,0.314855,0.295803,0.493376,0.217845,0.033023,0.521592,0.103634,multiNube
0.348916,0.287091,0.666567,0.681950,0.308974,0.378879,0.386003,0.404405,0.249917,0.028626,0.664733,0.097848,nube
0.176288,0.501206,0.316659,0.472367,0.693510,0.921053,0.974713,0.531007,0.241602,0.028927,0.557201,0.638385,nube
0.295900,0.550791,0.597103,0.706074,0.682783,0.837440,0.835102,0.625807,0.624313,0.036134,0.712884,0.316364,multiNube
0.610389,0.463044,0.614460,0.330745,0.320898,0.295780,0.224551,0.535989,0.282287,0.018614,0.664871,0.068916,nube
0.317987,0.519104,0.686486,0.823208,0.684476,0.761739,0.697238,0.560997,0.170230,0.124762,0.293211,0.264417,nube
0.317190,0.146137,0.428827,0.692334,0.312496,0.212491,0.083185,0.508089,0.261022,0.009000,0.765350,0.002146,cieloDespejado
0.340263,0.203306,0.667613,0.684936,0.222762,0.266599,0.270697,0.365609,0.221846,0.125787,0.591294,0.064430,nube
0.430684,0.699670,0.579496,0.433747,0.764835,0.880445,0.829987,0.614393,0.106847,0.521712,0.032425,0.753527,nube
0.452779,0.443906,0.683658,0.614168,0.450775,0.474120,0.414791,0.522224,0.227123,0.062797,0.454794,0.136142,nube
0.528042,0.807644,0.565413,0.215737,0.724894,0.912150,0.927158,0.598142,0.335315,0.044850,0.467091,0.998830,nube
0.397915,0.533369,0.479755,0.618867,0.720587,0.678026,0.510372,0.477201,0.201040,0.045969,0.513069,0.188414,multiNube
0.296096,0.169889,0.479048,0.527665,0.285125,0.275183,0.223457,0.554557,0.132860,0.055531,0.510916,0.098823,nube
0.334467,0.265782,0.694993,0.728025,0.299608,0.366377,0.372930,0.436215,0.277546,0.020513,0.800854,0.047591,nube
0.368224,0.592224,0.547773,0.683379,0.759605,0.803779,0.697346,0.339811,0.036547,0.190177,0.159136,0.441844,nube
0.381728,0.430407,0.635920,0.755824,0.580596,0.547327,0.415987,0.466130,0.219249,0.053990,0.482094,0.161498,nube
0.491756,0.491694,0.798900,0.623324,0.451424,0.493541,0.449071,0.320893,0.047468,0.269360,0.275104,0.158182,multiNube
0.254434,0.247089,0.509319,0.892411,0.520749,0.443693,0.289733,0.653311,0.254824,0.052704,0.485406,0.094662,nube
0.288155,0.094482,0.338052,0.572043,0.260333,0.174332,0.066977,0.580484,0.311083,0.004650,0.837036,0.002666,cieloDespejado
0.403835,0.651219,0.688228,0.652702,0.759967,0.844148,0.769593,0.520968,0.247093,0.054878,0.429375,0.553280,multiNube
0.361315,0.355250,0.604584,0.743874,0.506257,0.463193,0.339374,0.605460,0.146837,0.211291,0.277416,0.209414,multiNube
0.631045,0.492101,0.701913,0.447169,0.334983,0.311580,0.238812,0.247732,0.055746,0.120426,0.251624,0.040700,multiNube
0.561996,0.712249,0.579844,0.390210,0.775836,0.726897,0.542746,0.466062,0.158399,0.285518,0.181102,0.484624,nube
0.542738,0.749293,0.415928,0.291071,0.831137,0.806794,0.630874,0.510588,0.191681,0.233574,0.196686,0.719784,nube
0.302692,0.532824,0.501610,0.696445,0.769143,0.802029,0.684611,0.513765,0.118956,0.165762,0.306501,0.618620,nube
0.245012,0.422635,0.534423,0.855148,0.694528,0.715051,0.603158,0.523815,0.356751,0.011984,0.707864,0.220337,multiNube
0.631647,0.886405,0.719197,0.271167,0.834272,0.892565,0.781998,0.546593,0.228092,0.066266,0.412082,0.792991,nube
0.468450,0.557636,0.251364,0.000000,0.695939,0.621382,0.433261,0.812838,0.665006,0.033587,0.560710,0.153696,nube
0.316673,0.510365,0.504376,0.728475,0.680472,0.750568,0.681170,0.517584,0.147034,0.080726,0.340636,0.429946,nube
0.465318,0.624127,0.590297,0.342527,0.647027,0.723591,0.666262,0.467443,0.150898,0.144124,0.241054,0.448605,multiNube
0.342124,0.610082,0.518843,0.521401,0.711738,0.864336,0.854378,0.582349,0.216910,0.069665,0.379274,0.544633,multiNube
0.369038,0.600823,0.727914,0.707574,0.698074,0.815399,0.780089,0.606066,0.022519,0.354726,0.068544,0.558026,multiNube
0.299787,0.233957,0.512612,0.642861,0.347051,0.364874,0.322542,0.529176,0.174726,0.043572,0.513197,0.052012,multiNube
0.418723,0.539353,0.533563,0.680927,0.731464,0.659583,0.466266,0.434446,0.249662,0.021677,0.637614,0.200767,nube
0.308619,0.419528,0.640545,0.875122,0.639348,0.627099,0.500421,0.666217,0.160128,0.232953,0.249183,0.224368,nube
0.371156,0.324470,0.567269,0.769174,0.411989,0.404879,0.329231,0.505826,0.334209,0.008257,0.774420,0.038814,cieloDespejado
0.251679,0.476070,0.452321,0.621876,0.669305,0.785152,0.754600,0.554947,0.187294,0.045036,0.505714,0.410962,multiNube
0.614252,0.705248,0.668142,0.377787,0.619382,0.648077,0.558222,0.438315,0.208055,0.178327,0.261448,0.260971,nube
0.709464,0.436471,0.608150,0.299308,0.165394,0.126718,0.076756,0.530884,0.242292,0.006063,0.828497,0.031402,cieloDespejado
0.201276,0.367168,0.085906,0.255434,0.624788,0.690536,0.629158,0.750343,0.516115,0.013925,0.676104,0.020870,nube
0.330146,0.429561,0.666381,0.854652,0.602724,0.613687,0.513107,0.502348,0.212848,0.121268,0.279949,0.192640,multiNube
0.736573,0.972659,0.639799,0.224508,0.905031,0.882304,0.692424,0.407370,0.084764,0.488540,0.052656,0.978090,nube
0.720108,0.833537,0.790656,0.278753,0.692134,0.698618,0.576007,0.340201,0.122129,0.067172,0.376169,0.103049,nube
0.294756,0.232550,0.598806,0.783122,0.374787,0.369393,0.302793,0.593884,0.218242,0.060365,0.519667,0.074442,nube
0.524566,0.692519,0.746945,0.528251,0.660995,0.746845,0.694049,0.614621,0.358674,0.005707,0.802662,0.382095,nube
0.948180,0.733714,0.764243,0.067652,0.376477,0.252405,0.090671,0.534128,0.365465,0.128783,0.277870,0.017554,nube
0.390676,0.383624,0.729293,0.795338,0.503462,0.466573,0.348263,0.577345,0.265009,0.075252,0.525154,0.126650,multiNube
0.272790,0.438520,0.547977,0.839420,0.692908,0.702080,0.581457,0.557190,0.412981,0.015270,0.727298,0.207269,multiNube
0.336710,0.193214,0.677163,0.704170,0.187250,0.256367,0.287985,0.407206,0.244520,0.023014,0.793572,0.032183,nube
0.449557,0.600273,0.619730,0.592886,0.650878,0.709053,0.636242,0.437962,0.178665,0.061155,0.397890,0.284767,multiNube
0.311315,0.416295,0.601756,0.821205,0.572905,0.618795,0.552266,0.574252,0.400213,0.019380,0.686509,0.091411,nube
0.317190,0.146137,0.428827,0.692334,0.312496,0.212491,0.083185,0.508089,0.261022,0.009000,0.765350,0.002146,cieloDespejado
0.455909,0.749204,0.359710,0.162594,0.785287,0.920468,0.881419,0.623844,0.398501,0.076526,0.436196,0.928938,multiNube
0.351797,0.564331,0.618550,0.737676,0.738320,0.784156,0.683442,0.540833,0.148872,0.173280,0.209961,0.394968,nube
0.395542,0.717175,0.400235,0.446482,0.966627,0.952331,0.756472,0.425588,0.155551,0.026906,0.586044,0.977050,nube
0.353045,0.471493,0.556405,0.761694,0.627379,0.645541,0.545623,0.548005,0.166788,0.153282,0.230777,0.135622,multiNube
0.272325,0.332331,0.442699,0.794997,0.532713,0.546013,0.461750,0.565170,0.347440,0.015574,0.677668,0.075743,nube
0.318063,0.569133,0.610448,0.661230,0.750691,0.835454,0.763278,0.513200,0.024492,0.210889,0.126502,0.599506,nube
0.372492,0.238225,0.644132,0.776297,0.280989,0.275879,0.228866,0.624961,0.358651,0.010281,0.732384,0.027436,nube
0.324044,0.364670,0.635844,0.799026,0.507345,0.525942,0.451145,0.650151,0.347185,0.028792,0.606099,0.131786,nube
0.773960,0.506088,0.717723,0.204116,0.133776,0.144901,0.141239,0.489737,0.264847,0.025674,0.593079,0.052792,nube
0.243349,0.184129,0.472341,0.733074,0.341775,0.365329,0.328663,0.560854,0.225730,0.034642,0.523380,0.040374,nube
0.360049,0.253975,0.605505,0.750639,0.340666,0.315427,0.240020,0.638414,0.206007,0.076396,0.487258,0.078994,nube
0.202377,0.087607,0.310642,0.630435,0.260315,0.276617,0.250972,0.649716,0.339140,0.012298,0.705903,0.010077,nube
0.394551,0.669347,0.762754,0.849669,0.845925,0.883063,0.753193,0.718478,0.552013,0.061371,0.503744,0.448865,nube
0.273956,0.430106,0.600065,0.820956,0.664675,0.688138,0.584756,0.477247,0.134747,0.060709,0.408086,0.241792,nube
0.692190,0.930296,0.762659,0.247244,0.809536,0.877970,0.780606,0.549023,0.140057,0.412650,0.065359,0.972564,nube
0.337922,0.637511,0.435245,0.399667,0.680868,0.910314,0.968104,0.884068,0.747259,0.001943,0.933574,0.694103,nube
0.373726,0.273578,0.526859,0.724345,0.404395,0.326423,0.195748,0.580259,0.329399,0.018803,0.673886,0.069696,nube
0.597315,0.831867,0.741298,0.402935,0.822550,0.857095,0.729980,0.816467,0.714372,0.011192,0.800436,0.541967,nube
0.252305,0.218943,0.340010,0.584477,0.386973,0.404956,0.354513,0.585281,0.312329,0.021627,0.697762,0.007737,nube
0.528816,0.663981,0.677544,0.508087,0.687929,0.699168,0.581224,0.393747,0.209957,0.071574,0.394440,0.139848,multiNube
0.376985,0.556654,0.500683,0.651075,0.770998,0.739814,0.570842,0.419483,0.178763,0.058841,0.414625,0.239776,multiNube
0.360292,0.599517,0.566757,0.647107,0.738795,0.824936,0.756315,0.801433,0.635148,0.006544,0.827988,0.333463,nube
0.276526,0.522087,0.436320,0.688262,0.857361,0.820481,0.629136,0.446105,0.022408,0.205365,0.135679,0.631363,nube
0.195659,0.258626,0.452539,0.846673,0.532908,0.537751,0.446692,0.564082,0.209446,0.036397,0.516346,0.075938,nube
0.409730,0.741203,0.442381,0.290032,0.834975,0.969188,0.919109,0.672627,0.457343,0.022489,0.635851,0.989988,nube
0.350216,0.436456,0.632164,0.788021,0.667766,0.597555,0.418720,0.479329,0.199169,0.073321,0.403912,0.184578,nube
0.649338,0.368840,0.661166,0.396592,0.144362,0.105739,0.060160,0.561678,0.232329,0.051546,0.652357,0.080099,nube
0.647552,0.392490,0.647340,0.325735,0.091944,0.142974,0.179818,0.467992,0.186777,0.011003,0.718186,0.039464,cieloDespejado
0.393813,0.559945,0.467689,0.557747,0.663278,0.722614,0.648171,0.534437,0.138025,0.139335,0.282256,0.577336,nube
0.391044,0.667482,0.389840,0.423247,0.824392,0.884909,0.778156,0.725710,0.524583,0.006552,0.805618,0.537416,nube
0.380343,0.430380,0.630075,0.797357,0.557253,0.549103,0.442643,0.533649,0.389722,0.008907,0.770664,0.053378,nube
0.369302,0.468894,0.718046,0.808377,0.632772,0.620399,0.494979,0.558622,0.201317,0.211964,0.301666,0.268708,nube
0.228989,0.521036,0.478280,0.787664,0.808718,0.881237,0.787306,0.530963,0.095328,0.069677,0.365626,0.578701,multiNube
0.195406,0.048387,0.466780,0.697934,0.148829,0.227886,0.275374,0.620474,0.342488,0.003821,0.850753,0.032573,cieloDespejado
0.366511,0.626450,0.676262,0.833346,0.817726,0.856523,0.733798,0.724806,0.569107,0.061268,0.471404,0.398089,nube
0.677862,0.918080,0.498245,0.181054,0.919245,0.878726,0.671701,0.490480,0.169698,0.320202,0.098931,0.974969,nube
0.393793,0.273855,0.635014,0.643146,0.289471,0.300530,0.264681,0.535409,0.282038,0.011187,0.746926,0.025616,nube
0.626720,0.587031,0.655946,0.384061,0.455083,0.457313,0.380231,0.579993,0.392475,0.017324,0.707709,0.131916,nube
0.439495,0.487727,0.634544,0.539365,0.497589,0.556186,0.515351,0.528742,0.233099,0.055347,0.440516,0.208569,multiNube
0.679421,0.699402,0.611146,0.333306,0.616694,0.554035,0.391772,0.498343,0.284501,0.026081,0.623548,0.136792,nube
0.552619,0.361926,0.702968,0.466241,0.254308,0.222305,0.159320,0.588028,0.247751,0.046172,0.553964,0.076718,nube
0.300618,0.378674,0.485415,0.770852,0.601621,0.577307,0.448781,0.453220,0.137634,0.042524,0.474395,0.108511,nube
0.168543,0.214268,0.459993,0.736419,0.412254,0.507844,0.514165,0.603128,0.283632,0.022781,0.603714,0.038879,nube
0.328798,0.340212,0.516085,0.763419,0.497513,0.483624,0.384912,0.543044,0.313096,0.017716,0.699855,0.022365,nube
0.323717,0.336377,0.578991,0.817339,0.516266,0.484625,0.367863,0.421427,0.221748,0.017674,0.660299,0.076588,nube
0.646261,0.751554,0.498145,0.218620,0.765177,0.674446,0.459116,0.306230,0.132746,0.103914,0.289429,0.123659,multiNube
0.329975,0.333533,0.519642,0.736063,0.474656,0.472227,0.387384,0.543671,0.258769,0.020899,0.607589,0.060464,nube
0.421337,0.607105,0.434776,0.376234,0.709022,0.756121,0.662463,0.483729,0.269589,0.031786,0.503993,0.351343,nube
0.293941,0.226400,0.589432,0.848822,0.393065,0.361387,0.270023,0.614255,0.349751,0.013901,0.714535,0.059879,nube
0.120716,0.080904,0.393046,0.787206,0.335111,0.373758,0.350522,0.758731,0.353757,0.027463,0.738016,0.047266,nube
0.472687,0.394757,0.669965,0.704521,0.351731,0.375509,0.336967,0.481335,0.176208,0.126796,0.415930,0.059424,nube
0.249137,0.411907,0.622441,0.859106,0.606369,0.693815,0.653569,0.605724,0.190299,0.123657,0.295190,0.226188,multiNube
0.263420,0.128292,0.487441,0.773842,0.309268,0.256637,0.165834,0.565179,0.318077,0.002807,0.872104,0.005526,cieloDespejado
0.445586,0.565722,0.527955,0.571170,0.693983,0.663280,0.510588,0.497992,0.250865,0.014266,0.676991,0.081984,nube
0.253358,0.570424,0.536577,0.774115,0.798064,0.922166,0.871632,0.678961,0.484622,0.022479,0.599006,0.656459,multiNube
0.188803,0.235559,0.286121,0.619824,0.482943,0.512702,0.451857,0.386136,0.172178,0.033168,0.544713,0.002471,nube
0.459974,0.694977,0.614979,0.668261,0.796671,0.835131,0.716483,0.594985,0.301079,0.067694,0.471453,0.423900,nube
0.547967,0.259353,0.640565,0.426534,0.088450,0.077061,0.064772,0.429172,0.163469,0.030348,0.539634,0.027566,nube
0.246983,0.540704,0.523114,0.739017,0.870404,0.886672,0.735083,0.506209,0.109589,0.066676,0.424422,0.664326,multiNube
0.459869,0.184091,0.633965,0.475048,0.028956,0.081485,0.132524,0.495426,0.210986,0.013606,0.675951,0.034783,cieloDespejado
0.560839,0.798828,0.622154,0.337585,0.808456,0.856156,0.742455,0.434089,0.163501,0.024138,0.587003,0.777388,nube
0.456102,0.733393,0.703626,0.552300,0.816988,0.896886,0.807142,0.657440,0.291728,0.034085,0.604194,0.659450,multiNube
0.447195,0.245986,0.585102,0.519302,0.186312,0.189418,0.168508,0.687404,0.271174,0.044259,0.623706,0.079384,nube
0.322547,0.175549,0.589765,0.776628,0.276957,0.248866,0.184330,0.572641,0.325431,0.009170,0.811065,0.018594,nube
0.322758,0.509138,0.336119,0.259278,0.632665,0.740781,0.711617,0.581509,0.304176,0.179559,0.243948,0.366946,nube
0.266791,0.507728,0.508126,0.822314,0.784628,0.812056,0.687083,0.510162,0.107486,0.090892,0.372833,0.577726,nube
0.347137,0.525527,0.689111,0.727696,0.654185,0.733010,0.676009,0.517049,0.112439,0.098126,0.349221,0.453677,multiNube
0.282692,0.396021,0.682895,0.883752,0.601901,0.626396,0.536795,0.456398,0.211845,0.015304,0.664852,0.163839,nube
0.422861,0.369677,0.664773,0.692222,0.407248,0.403812,0.332078,0.616539,0.361959,0.005626,0.852928,0.088096,nube
0.317819,0.206750,0.543221,0.771649,0.347449,0.301098,0.207431,0.666483,0.222786,0.089268,0.537137,0.059749,nube
0.616604,0.863547,0.744588,0.365619,0.833143,0.878556,0.757934,0.523541,0.106608,0.397574,0.135850,0.860932,nube
0.383012,0.670806,0.418061,0.397179,0.717716,0.900339,0.913127,0.844758,0.760848,0.003482,0.916954,0.688902,nube
0.324831,0.360947,0.536737,0.808773,0.544162,0.519415,0.402402,0.485473,0.238984,0.033479,0.511312,0.120863,nube
0.354291,0.260284,0.597963,0.726642,0.335113,0.332282,0.275918,0.678387,0.223114,0.111997,0.522175,0.112151,nube
0.310098,0.608762,0.457041,0.683308,0.914782,0.904364,0.722302,0.621172,0.298647,0.014575,0.742486,0.651973,nube
0.182623,0.287442,0.559540,0.857230,0.497232,0.597352,0.589753,0.607729,0.294629,0.008318,0.775382,0.114752,nube
0.458274,0.694530,0.720249,0.731815,0.803848,0.836699,0.712090,0.624829,0.464574,0.044941,0.535194,0.505494,nube
0.197897,0.457746,0.487636,0.873674,0.784176,0.828608,0.717310,0.600799,0.140161,0.246532,0.239953,0.437033,nube
0.412452,0.639173,0.699293,0.663798,0.710078,0.815081,0.767452,0.637250,0.364242,0.045495,0.480334,0.400689,multiNube
0.396510,0.325018,0.637629,0.582466,0.326163,0.372458,0.357177,0.398922,0.281128,0.133585,0.457775,0.149340,nube
0.288831,0.519571,0.592046,0.761549,0.705626,0.800642,0.745956,0.588241,0.086319,0.335506,0.138161,0.470451,nube
0.378576,0.606570,0.513608,0.546314,0.720750,0.811378,0.750067,0.532993,0.286587,0.051720,0.403147,0.363175,nube
0.399785,0.158792,0.649920,0.608051,0.156487,0.122909,0.078855,0.566103,0.237900,0.019704,0.697031,0.062285,multiNube
0.568193,0.565039,0.595023,0.318771,0.469691,0.501574,0.445160,0.479766,0.106342,0.271033,0.155938,0.257851,multiNube
0.453373,0.597025,0.710376,0.634462,0.697512,0.699260,0.571756,0.432551,0.088403,0.241571,0.166877,0.414797,multiNube
