0.583194 , 0.767028 , 0.762571 , 0.406104 , 0.733066 , 0.779936 , 0.681133 , 0.084998 , 0.115405 , 0.216616 , 0.303264 , 0.540277 , multinube
0.379754 , 0.378406 , 0.623343 , 0.589005 , 0.375266 , 0.473190 , 0.489009 , 0.563937 , 0.206864 , 0.049421 , 0.491621 , 0.157857 , multinube
0.319616 , 0.371874 , 0.622346 , 0.869395 , 0.602388 , 0.542374 , 0.385176 , 0.505407 , 0.315687 , 0.010745 , 0.768574 , 0.052792 , nube
0.273905 , 0.341019 , 0.611425 , 0.847232 , 0.524704 , 0.556762 , 0.489133 , 0.431914 , 0.221857 , 0.015940 , 0.687312 , 0.044145 , nube
0.371156 , 0.324470 , 0.567269 , 0.769174 , 0.411989 , 0.404879 , 0.329231 , 0.505826 , 0.334209 , 0.008257 , 0.774420 , 0.038814 , cieloDespejado
0.291322 , 0.226330 , 0.561357 , 0.685007 , 0.292228 , 0.364716 , 0.377359 , 0.542973 , 0.267646 , 0.020641 , 0.645041 , 0.054613 , nube
0.162311 , 0.022119 , 0.230980 , 0.646928 , 0.330718 , 0.232506 , 0.100870 , 0.583603 , 0.307178 , 0.005658 , 0.795613 , 0.000000 , cieloDespejado
0.298715 , 0.125250 , 0.465877 , 0.724532 , 0.239939 , 0.205889 , 0.144234 , 0.520519 , 0.266453 , 0.006247 , 0.778989 , 0.010532 , cieloDespejado
0.320290 , 0.299038 , 0.639442 , 0.796132 , 0.368306 , 0.434025 , 0.425560 , 0.666223 , 0.422355 , 0.007678 , 0.837917 , 0.021000 , nube
0.315090 , 0.161813 , 0.352878 , 0.570813 , 0.295556 , 0.238373 , 0.146764 , 0.512952 , 0.237486 , 0.018914 , 0.657727 , 0.001430 , nube
0.173041 , 0.176169 , 0.323996 , 0.630891 , 0.354711 , 0.445733 , 0.460284 , 0.572377 , 0.276190 , 0.032382 , 0.592693 , 0.012808 , nube
0.333402 , 0.503609 , 0.662571 , 0.852038 , 0.686021 , 0.718672 , 0.618223 , 0.600381 , 0.320356 , 0.029018 , 0.555879 , 0.261621 , multinube
0.396510 , 0.325018 , 0.637629 , 0.582466 , 0.326163 , 0.372458 , 0.357177 , 0.398922 , 0.281128 , 0.133585 , 0.457775 , 0.149340 , nube
0.376925 , 0.423268 , 0.531229 , 0.698414 , 0.613253 , 0.543089 , 0.375541 , 0.483208 , 0.167317 , 0.078032 , 0.357247 , 0.152656 , nube
0.323717 , 0.336377 , 0.578991 , 0.817339 , 0.516266 , 0.484625 , 0.367863 , 0.421427 , 0.221748 , 0.017674 , 0.660299 , 0.076588 , nube
0.246983 , 0.540704 , 0.523114 , 0.739017 , 0.870404 , 0.886672 , 0.735083 , 0.506209 , 0.109589 , 0.066676 , 0.424422 , 0.664326 , multinube
0.333870 , 0.366191 , 0.498386 , 0.769514 , 0.566193 , 0.515307 , 0.372870 , 0.550999 , 0.371161 , 0.011695 , 0.755047 , 0.076263 , nube
