0.333732 , 0.596858 , 0.426012 , 0.365960 , 0.777553 , 0.855824 , 0.772919 , 0.560698 , 0.305197 , 0.046624 , 0.463670 , 0.577011 , 30.000000
0.808467 , 0.996631 , 0.569425 , 0.065473 , 0.780678 , 0.823442 , 0.711534 , 0.489893 , 0.213713 , 0.350626 , 0.095785 , 0.934400 , 30.000000
0.618001 , 0.689805 , 0.513873 , 0.326869 , 0.644727 , 0.620377 , 0.482925 , 0.482385 , 0.187083 , 0.208094 , 0.226281 , 0.273064 , 30.000000
0.410223 , 0.695951 , 0.621222 , 0.672093 , 0.845137 , 0.901775 , 0.787643 , 0.525369 , 0.190172 , 0.145670 , 0.236481 , 0.540017 , 30.000000
0.359435 , 0.545909 , 0.572864 , 0.717344 , 0.754404 , 0.746962 , 0.600378 , 0.500024 , 0.066526 , 0.274142 , 0.170560 , 0.569469 , 30.000000
0.333402 , 0.503609 , 0.662571 , 0.852038 , 0.686021 , 0.718672 , 0.618223 , 0.600381 , 0.320356 , 0.029018 , 0.555879 , 0.261621 , 20.000000
0.445441 , 0.732172 , 0.798361 , 0.678220 , 0.821782 , 0.909058 , 0.824216 , 0.351506 , 0.091167 , 0.037143 , 0.509492 , 0.991808 , 30.000000
0.342505 , 0.392344 , 0.544498 , 0.727778 , 0.529357 , 0.542577 , 0.458941 , 0.664241 , 0.435537 , 0.004297 , 0.857906 , 0.085950 , 30.000000
0.271419 , 0.307234 , 0.423757 , 0.732141 , 0.495221 , 0.510172 , 0.434965 , 0.457475 , 0.139043 , 0.053360 , 0.431192 , 0.045966 , 30.000000
0.696146 , 0.556711 , 0.878435 , 0.481837 , 0.382915 , 0.321581 , 0.208627 , 0.626821 , 0.138530 , 1.000000 , 0.012101 , 0.032183 , 30.000000
0.325718 , 0.300702 , 0.618655 , 0.702854 , 0.341358 , 0.429366 , 0.444264 , 0.668395 , 0.413419 , 0.003715 , 0.845077 , 0.081854 , 30.000000
0.558465 , 0.829027 , 0.603816 , 0.226357 , 0.702523 , 0.903824 , 0.934666 , 0.407104 , 0.351735 , 0.086377 , 0.545616 , 0.975229 , 20.000000
