0.736573 , 0.972659 , 0.639799 , 0.224508 , 0.905031 , 0.882304 , 0.692424 , 0.407370 , 0.084764 , 0.488540 , 0.052656 , 0.978090 , 3.000000
0.318063 , 0.569133 , 0.610448 , 0.661230 , 0.750691 , 0.835454 , 0.763278 , 0.513200 , 0.024492 , 0.210889 , 0.126502 , 0.599506 , 3.000000
0.616604 , 0.863547 , 0.744588 , 0.365619 , 0.833143 , 0.878556 , 0.757934 , 0.523541 , 0.106608 , 0.397574 , 0.135850 , 0.860932 , 3.000000
0.447870 , 0.688528 , 0.641725 , 0.518555 , 0.781685 , 0.841480 , 0.742966 , 0.279547 , 0.044286 , 0.066885 , 0.346343 , 0.639750 , 3.000000
0.213702 , 0.473713 , 0.579432 , 0.777743 , 0.682437 , 0.831451 , 0.824678 , 0.571279 , 0.141791 , 0.080147 , 0.365888 , 0.432482 , 2.000000
0.272207 , 0.425019 , 0.661305 , 0.886622 , 0.615150 , 0.682925 , 0.625155 , 0.652374 , 0.385908 , 0.019247 , 0.704291 , 0.120343 , 2.000000
0.700964 , 0.945466 , 0.588235 , 0.243530 , 0.934366 , 0.888854 , 0.674722 , 0.378165 , 0.172941 , 0.029234 , 0.555203 , 0.998960 , 3.000000
0.390169 , 0.572747 , 0.689451 , 0.799266 , 0.748608 , 0.746280 , 0.604975 , 0.534371 , 0.202833 , 0.090387 , 0.365020 , 0.393017 , 3.000000
0.681557 , 0.881998 , 0.609636 , 0.136254 , 0.769918 , 0.820647 , 0.717321 , 0.607882 , 0.341690 , 0.029504 , 0.573634 , 0.768871 , 3.000000
0.392734 , 0.462768 , 0.766426 , 0.740152 , 0.556203 , 0.580648 , 0.500439 , 0.326764 , 0.050776 , 0.076803 , 0.353814 , 0.177817 , 3.000000
0.297719 , 0.480990 , 0.407241 , 0.719619 , 0.748837 , 0.732068 , 0.579183 , 0.569579 , 0.183746 , 0.161708 , 0.299365 , 0.440283 , 3.000000
0.437079 , 0.719434 , 0.567739 , 0.501801 , 0.774447 , 0.901224 , 0.857700 , 0.455556 , 0.166114 , 0.032093 , 0.547641 , 0.884923 , 2.000000
0.609322 , 0.845705 , 0.515008 , 0.311554 , 0.842049 , 0.861773 , 0.718797 , 0.499000 , 0.159718 , 0.327232 , 0.105755 , 0.833886 , 3.000000
0.567420 , 0.804630 , 0.708484 , 0.367352 , 0.734096 , 0.856091 , 0.817076 , 0.364459 , 0.113698 , 0.123611 , 0.302694 , 0.771016 , 3.000000
0.718067 , 0.915124 , 0.506535 , 0.124171 , 0.782928 , 0.821670 , 0.706084 , 0.429524 , 0.148209 , 0.268125 , 0.123422 , 0.932449 , 3.000000
0.390933 , 0.466587 , 0.678765 , 0.746548 , 0.543362 , 0.588644 , 0.527726 , 0.488667 , 0.195944 , 0.019039 , 0.652962 , 0.137897 , 2.000000
0.529477 , 0.867993 , 0.551082 , 0.264916 , 0.877276 , 0.999311 , 0.930776 , 0.570436 , 0.295348 , 0.026702 , 0.601755 , 0.996944 , 3.000000
0.347499 , 0.622403 , 0.466610 , 0.535860 , 0.836664 , 0.875470 , 0.748844 , 0.545699 , 0.207322 , 0.077586 , 0.418666 , 0.523958 , 3.000000
0.561959 , 0.860859 , 0.672196 , 0.479696 , 0.957793 , 0.946211 , 0.754341 , 0.376069 , 0.120273 , 0.011251 , 0.714577 , 0.991158 , 3.000000
0.433752 , 0.563732 , 0.569743 , 0.487393 , 0.662065 , 0.675855 , 0.565286 , 0.476990 , 0.137850 , 0.125540 , 0.276904 , 0.289123 , 3.000000
