0.254067 , 0.309271 , 0.664295 , 0.878838 , 0.434068 , 0.535920 , 0.542741 , 0.518294 , 0.258935 , 0.012892 , 0.716657 , 0.031988 , 30.000000
0.337922 , 0.637511 , 0.435245 , 0.399667 , 0.680868 , 0.910314 , 0.968104 , 0.884068 , 0.747259 , 0.001943 , 0.933574 , 0.694103 , 30.000000
0.330146 , 0.429561 , 0.666381 , 0.854652 , 0.602724 , 0.613687 , 0.513107 , 0.502348 , 0.212848 , 0.121268 , 0.279949 , 0.192640 , 20.000000
0.296096 , 0.169889 , 0.479048 , 0.527665 , 0.285125 , 0.275183 , 0.223457 , 0.554557 , 0.132860 , 0.055531 , 0.510916 , 0.098823 , 30.000000
0.222521 , 0.484767 , 0.407166 , 0.775475 , 0.871455 , 0.836201 , 0.643245 , 0.508093 , 0.109098 , 0.069427 , 0.380589 , 0.682986 , 30.000000
0.479613 , 0.723477 , 0.651194 , 0.554766 , 0.775198 , 0.851440 , 0.767400 , 0.583921 , 0.348022 , 0.051276 , 0.461287 , 0.482283 , 30.000000
0.338768 , 0.526630 , 0.622087 , 0.696791 , 0.646762 , 0.745605 , 0.706125 , 0.701442 , 0.467798 , 0.019434 , 0.653622 , 0.237241 , 30.000000
0.361358 , 0.467522 , 0.383179 , 0.555193 , 0.577766 , 0.628786 , 0.565351 , 0.577486 , 0.287486 , 0.012777 , 0.716699 , 0.058579 , 30.000000
0.249553 , 0.335354 , 0.432963 , 0.814449 , 0.633552 , 0.580321 , 0.422109 , 0.609439 , 0.179873 , 0.229322 , 0.245915 , 0.193095 , 30.000000
0.244916 , 0.472247 , 0.563739 , 0.760407 , 0.657736 , 0.788376 , 0.772025 , 0.443940 , 0.185611 , 0.026010 , 0.538850 , 0.427540 , 30.000000
0.195406 , 0.048387 , 0.466780 , 0.697934 , 0.148829 , 0.227886 , 0.275374 , 0.620474 , 0.342488 , 0.003821 , 0.850753 , 0.032573 , 10.000000
0.343056 , 0.227628 , 0.382942 , 0.565661 , 0.416865 , 0.298825 , 0.133573 , 0.535150 , 0.175919 , 0.035862 , 0.563240 , 0.019765 , 30.000000
0.341627 , 0.285572 , 0.521085 , 0.723544 , 0.449795 , 0.386191 , 0.257620 , 0.538639 , 0.139707 , 0.061298 , 0.485079 , 0.089461 , 30.000000
0.380343 , 0.430380 , 0.630075 , 0.797357 , 0.557253 , 0.549103 , 0.442643 , 0.533649 , 0.389722 , 0.008907 , 0.770664 , 0.053378 , 30.000000
0.649338 , 0.368840 , 0.661166 , 0.396592 , 0.144362 , 0.105739 , 0.060160 , 0.561678 , 0.232329 , 0.051546 , 0.652357 , 0.080099 , 30.000000
0.286174 , 0.559520 , 0.172643 , 0.301109 , 0.823792 , 0.863067 , 0.739472 , 0.720304 , 0.590398 , 0.030093 , 0.545996 , 0.516871 , 30.000000
0.369302 , 0.468894 , 0.718046 , 0.808377 , 0.632772 , 0.620399 , 0.494979 , 0.558622 , 0.201317 , 0.211964 , 0.301666 , 0.268708 , 30.000000
0.472261 , 0.724849 , 0.561205 , 0.448355 , 0.802246 , 0.863101 , 0.761189 , 0.571011 , 0.175918 , 0.061948 , 0.425708 , 0.701515 , 20.000000
0.412575 , 0.539040 , 0.572229 , 0.426304 , 0.520981 , 0.667180 , 0.691481 , 0.293967 , 0.225677 , 0.077627 , 0.428659 , 0.188934 , 30.000000
0.362192 , 0.387543 , 0.404839 , 0.551242 , 0.554972 , 0.509690 , 0.374044 , 0.557284 , 0.186550 , 0.089702 , 0.393866 , 0.191080 , 30.000000
0.432774 , 0.688296 , 0.571487 , 0.519714 , 0.821587 , 0.860925 , 0.737836 , 0.276777 , 0.039344 , 0.082299 , 0.297837 , 0.735193 , 20.000000
0.453345 , 0.286983 , 0.672628 , 0.706935 , 0.288617 , 0.241847 , 0.159986 , 0.650104 , 0.264345 , 0.107286 , 0.529706 , 0.092777 , 30.000000
0.269442 , 0.117228 , 0.317493 , 0.582604 , 0.331733 , 0.232420 , 0.099695 , 0.568265 , 0.263652 , 0.014654 , 0.707278 , 0.007282 , 30.000000
0.515468 , 0.263946 , 0.591914 , 0.425883 , 0.127787 , 0.126434 , 0.114041 , 0.551700 , 0.192967 , 0.023370 , 0.607444 , 0.039659 , 30.000000
0.402162 , 0.181288 , 0.580557 , 0.618172 , 0.190351 , 0.152983 , 0.098913 , 0.572912 , 0.300625 , 0.006996 , 0.827319 , 0.020545 , 10.000000
0.271352 , 0.257506 , 0.480765 , 0.735385 , 0.452395 , 0.436888 , 0.346195 , 0.655500 , 0.159528 , 0.181988 , 0.411856 , 0.117743 , 30.000000
0.100551 , 0.330132 , 0.061052 , 0.364797 , 0.693710 , 0.767909 , 0.699057 , 0.812130 , 0.577605 , 0.006679 , 0.852382 , 0.117353 , 30.000000
0.378576 , 0.606570 , 0.513608 , 0.546314 , 0.720750 , 0.811378 , 0.750067 , 0.532993 , 0.286587 , 0.051720 , 0.403147 , 0.363175 , 30.000000
0.353044 , 0.564182 , 0.598893 , 0.598058 , 0.643439 , 0.782300 , 0.775467 , 0.563951 , 0.198905 , 0.055556 , 0.448134 , 0.385801 , 20.000000
0.292837 , 0.412007 , 0.356202 , 0.473160 , 0.581961 , 0.636686 , 0.575343 , 0.531850 , 0.256903 , 0.038897 , 0.497172 , 0.069631 , 30.000000
0.322080 , 0.546170 , 0.466293 , 0.683769 , 0.767380 , 0.796308 , 0.676094 , 0.500094 , 0.182373 , 0.079446 , 0.361379 , 0.405695 , 20.000000
0.467705 , 0.664100 , 0.515864 , 0.550097 , 0.733498 , 0.779441 , 0.679809 , 0.754616 , 0.641394 , 0.008412 , 0.836354 , 0.273974 , 30.000000
0.201276 , 0.367168 , 0.085906 , 0.255434 , 0.624788 , 0.690536 , 0.629158 , 0.750343 , 0.516115 , 0.013925 , 0.676104 , 0.020870 , 30.000000
0.350350 , 0.228728 , 0.374038 , 0.558526 , 0.414210 , 0.290887 , 0.121965 , 0.566014 , 0.217371 , 0.036134 , 0.563308 , 0.019895 , 30.000000
0.253399 , 0.076960 , 0.452562 , 0.698828 , 0.216213 , 0.194034 , 0.146758 , 0.589068 , 0.282992 , 0.009283 , 0.753478 , 0.021390 , 30.000000
0.465852 , 0.708506 , 0.692374 , 0.523481 , 0.716555 , 0.847387 , 0.819050 , 0.400262 , 0.372055 , 0.078143 , 0.515734 , 0.466940 , 20.000000
0.215666 , 0.222334 , 0.362469 , 0.719245 , 0.530351 , 0.457980 , 0.305781 , 0.555987 , 0.161782 , 0.064137 , 0.486447 , 0.079644 , 30.000000
0.363690 , 0.484762 , 0.749621 , 0.856310 , 0.605481 , 0.651167 , 0.577751 , 0.607780 , 0.265426 , 0.040379 , 0.594787 , 0.200637 , 20.000000
0.461967 , 0.556400 , 0.380634 , 0.361436 , 0.643602 , 0.628057 , 0.497868 , 0.383891 , 0.165647 , 0.087833 , 0.320235 , 0.240231 , 30.000000
0.297985 , 0.435397 , 0.635621 , 0.720110 , 0.579481 , 0.664450 , 0.627774 , 0.636039 , 0.156027 , 0.083303 , 0.387711 , 0.416358 , 30.000000
0.367293 , 0.331254 , 0.466472 , 0.627994 , 0.485408 , 0.419953 , 0.282554 , 0.441754 , 0.085603 , 0.092333 , 0.380911 , 0.105520 , 30.000000
0.268738 , 0.393391 , 0.412778 , 0.716308 , 0.615644 , 0.640805 , 0.548899 , 0.460070 , 0.231011 , 0.013439 , 0.684579 , 0.107600 , 30.000000
0.424152 , 0.165433 , 0.615212 , 0.503305 , 0.088431 , 0.100768 , 0.107432 , 0.514892 , 0.214539 , 0.009499 , 0.759106 , 0.031532 , 10.000000
0.365601 , 0.587312 , 0.511153 , 0.604203 , 0.742960 , 0.799970 , 0.707224 , 0.347474 , 0.121365 , 0.047667 , 0.425648 , 0.391782 , 30.000000
0.443473 , 0.709742 , 0.657670 , 0.680962 , 0.883004 , 0.878544 , 0.707799 , 0.556885 , 0.253040 , 0.057332 , 0.493663 , 0.726871 , 20.000000
