0.712646 , 0.961707 , 0.487497 , 0.080734 , 0.870866 , 0.897505 , 0.754102 , 0.544536 , 0.327048 , 0.032775 , 0.541009 , 0.998115 , 30.000000
0.724386 , 0.956182 , 0.680389 , 0.239827 , 0.899690 , 0.873966 , 0.682794 , 0.341728 , 0.141298 , 0.068531 , 0.390527 , 0.861127 , 20.000000
0.351797 , 0.564331 , 0.618550 , 0.737676 , 0.738320 , 0.784156 , 0.683442 , 0.540833 , 0.148872 , 0.173280 , 0.209961 , 0.394968 , 30.000000
0.246702 , 0.378426 , 0.692907 , 0.904411 , 0.619193 , 0.647608 , 0.557567 , 0.565764 , 0.120452 , 0.073559 , 0.448914 , 0.315974 , 30.000000
0.515426 , 0.538143 , 0.599601 , 0.408854 , 0.482260 , 0.531052 , 0.485548 , 0.510166 , 0.190116 , 0.148831 , 0.268763 , 0.166114 , 30.000000
0.443153 , 0.716045 , 0.308337 , 0.274817 , 0.867730 , 0.888261 , 0.740629 , 0.541921 , 0.270048 , 0.032692 , 0.535722 , 0.768871 , 30.000000
0.306422 , 0.543846 , 0.511757 , 0.735640 , 0.767707 , 0.813402 , 0.706511 , 0.435876 , 0.044652 , 0.142942 , 0.229720 , 0.489565 , 30.000000
0.570312 , 0.784792 , 0.492928 , 0.186423 , 0.804495 , 0.823030 , 0.686854 , 0.493343 , 0.235965 , 0.106363 , 0.305922 , 0.662441 , 20.000000
0.376562 , 0.613800 , 0.389067 , 0.428991 , 0.733521 , 0.824684 , 0.761163 , 0.624748 , 0.342157 , 0.010559 , 0.744191 , 0.571809 , 30.000000
0.381800 , 0.540431 , 0.732388 , 0.788294 , 0.665390 , 0.709567 , 0.622581 , 0.550237 , 0.288576 , 0.043849 , 0.508904 , 0.388141 , 30.000000
0.700282 , 0.765136 , 0.607162 , 0.302492 , 0.680736 , 0.623681 , 0.452676 , 0.574066 , 0.647405 , 0.044784 , 0.550498 , 0.212925 , 30.000000
0.357594 , 0.612999 , 0.544943 , 0.746682 , 0.793104 , 0.848362 , 0.743867 , 0.553909 , 0.192245 , 0.134351 , 0.255791 , 0.470516 , 30.000000
0.485944 , 0.727355 , 0.599152 , 0.637512 , 0.850683 , 0.848864 , 0.686900 , 0.634824 , 0.476384 , 0.011648 , 0.769542 , 0.420519 , 30.000000
0.187808 , 0.046134 , 0.170848 , 0.450708 , 0.338469 , 0.234520 , 0.096703 , 0.717336 , 0.399576 , 0.001833 , 0.921473 , 0.003381 , 10.000000
0.541684 , 0.774086 , 0.621483 , 0.584213 , 0.888899 , 0.844756 , 0.641100 , 0.622396 , 0.269642 , 0.168893 , 0.326276 , 0.641506 , 30.000000
0.669079 , 0.871796 , 0.549375 , 0.097946 , 0.824726 , 0.821949 , 0.664576 , 0.639198 , 0.452111 , 0.029818 , 0.551381 , 0.573695 , 30.000000
0.350555 , 0.571117 , 0.703591 , 0.706348 , 0.666292 , 0.795795 , 0.776771 , 0.482452 , 0.061043 , 0.206624 , 0.175813 , 0.477082 , 20.000000
0.273042 , 0.255754 , 0.510044 , 0.735739 , 0.357162 , 0.432089 , 0.433279 , 0.638271 , 0.378446 , 0.002037 , 0.880130 , 0.051687 , 10.000000
0.337800 , 0.542655 , 0.591016 , 0.716629 , 0.664080 , 0.770518 , 0.733528 , 0.586509 , 0.299282 , 0.011268 , 0.716603 , 0.376113 , 30.000000
0.590935 , 0.766919 , 0.741064 , 0.404209 , 0.682120 , 0.769629 , 0.713798 , 0.518537 , 0.178191 , 0.244027 , 0.168511 , 0.456342 , 30.000000
0.421337 , 0.607105 , 0.434776 , 0.376234 , 0.709022 , 0.756121 , 0.662463 , 0.483729 , 0.269589 , 0.031786 , 0.503993 , 0.351343 , 30.000000
0.372572 , 0.385319 , 0.607939 , 0.797353 , 0.543597 , 0.492803 , 0.355102 , 0.542179 , 0.317599 , 0.040149 , 0.492114 , 0.120863 , 30.000000
0.502090 , 0.664242 , 0.547835 , 0.579584 , 0.773921 , 0.734583 , 0.558495 , 0.569886 , 0.385355 , 0.018330 , 0.666470 , 0.228984 , 30.000000
0.377818 , 0.575529 , 0.544612 , 0.708724 , 0.697577 , 0.766571 , 0.692763 , 0.555687 , 0.142908 , 0.254100 , 0.182431 , 0.441779 , 20.000000
0.600386 , 0.778879 , 0.731310 , 0.404709 , 0.762340 , 0.774889 , 0.642632 , 0.817498 , 0.849300 , 0.009786 , 0.813151 , 0.305442 , 30.000000
0.515130 , 0.391351 , 0.523269 , 0.345875 , 0.284142 , 0.314855 , 0.295803 , 0.493376 , 0.217845 , 0.033023 , 0.521592 , 0.103634 , 20.000000
0.342014 , 0.421178 , 0.561711 , 0.782398 , 0.595130 , 0.585764 , 0.470516 , 0.478773 , 0.106877 , 0.297887 , 0.221729 , 0.209544 , 30.000000
0.318332 , 0.150060 , 0.385977 , 0.640782 , 0.311246 , 0.216783 , 0.092160 , 0.505080 , 0.254604 , 0.009857 , 0.730412 , 0.000650 , 10.000000
0.744700 , 0.716920 , 0.745016 , 0.321677 , 0.534428 , 0.494323 , 0.367053 , 0.498002 , 0.463502 , 0.153944 , 0.360350 , 0.214941 , 30.000000
0.273956 , 0.430106 , 0.600065 , 0.820956 , 0.664675 , 0.688138 , 0.584756 , 0.477247 , 0.134747 , 0.060709 , 0.408086 , 0.241792 , 30.000000
0.598855 , 0.838645 , 0.597442 , 0.292990 , 0.824102 , 0.865077 , 0.742777 , 0.729498 , 0.545482 , 0.018803 , 0.675333 , 0.663936 , 30.000000
0.647552 , 0.392490 , 0.647340 , 0.325735 , 0.091944 , 0.142974 , 0.179818 , 0.467992 , 0.186777 , 0.011003 , 0.718186 , 0.039464 , 10.000000
0.282654 , 0.396494 , 0.289941 , 0.546435 , 0.563420 , 0.627144 , 0.576816 , 0.534520 , 0.220516 , 0.061580 , 0.484962 , 0.220857 , 30.000000
0.369038 , 0.600823 , 0.727914 , 0.707574 , 0.698074 , 0.815399 , 0.780089 , 0.606066 , 0.022519 , 0.354726 , 0.068544 , 0.558026 , 20.000000
0.413305 , 0.691861 , 0.594314 , 0.462819 , 0.736563 , 0.891701 , 0.878648 , 0.477913 , 0.105285 , 0.191588 , 0.164248 , 0.719069 , 30.000000
0.348139 , 0.516698 , 0.861542 , 0.841194 , 0.633171 , 0.718669 , 0.671336 , 0.522379 , 0.288033 , 0.079912 , 0.350420 , 0.293154 , 30.000000
0.237395 , 0.364644 , 0.586890 , 0.944137 , 0.611798 , 0.639471 , 0.550364 , 0.708553 , 0.371494 , 0.054584 , 0.519168 , 0.252324 , 20.000000
0.323687 , 0.568584 , 0.585017 , 0.601079 , 0.693495 , 0.827272 , 0.806046 , 0.399063 , 0.142284 , 0.039140 , 0.431611 , 0.434692 , 30.000000
0.497831 , 0.679870 , 0.666754 , 0.624282 , 0.823465 , 0.763223 , 0.560214 , 0.461354 , 0.154845 , 0.119700 , 0.317774 , 0.487029 , 30.000000
0.767316 , 0.719796 , 0.704568 , 0.204132 , 0.467376 , 0.468923 , 0.388759 , 0.451333 , 0.206192 , 0.451927 , 0.171766 , 0.218906 , 30.000000
0.308619 , 0.419528 , 0.640545 , 0.875122 , 0.639348 , 0.627099 , 0.500421 , 0.666217 , 0.160128 , 0.232953 , 0.249183 , 0.224368 , 30.000000
0.289370 , 0.655167 , 0.929048 , 0.843383 , 0.849887 , 1.000000 , 0.959544 , 0.075774 , 0.062095 , 0.095236 , 0.430576 , 0.955595 , 20.000000
0.427956 , 0.373596 , 0.522680 , 0.547642 , 0.438745 , 0.402917 , 0.298810 , 0.327666 , 0.109704 , 0.135384 , 0.259093 , 0.028347 , 30.000000
0.260186 , 0.427473 , 0.583893 , 0.873940 , 0.706413 , 0.702299 , 0.568278 , 0.598628 , 0.193022 , 0.104636 , 0.359742 , 0.266628 , 30.000000
0.331576 , 0.463741 , 0.976076 , 0.911114 , 0.589887 , 0.662244 , 0.613348 , 0.529342 , 0.287467 , 0.049048 , 0.498854 , 0.358039 , 30.000000
