"","MSETrain","MSETest"
"1",0.449422815032165,0.437348818645797
"2",0.443341847246021,0.43740687023994
"3",0.442848432462898,0.437463174319134
"4",0.442427028953807,0.437508694952427
"5",0.442064873791095,0.437544241963818
"6",0.441749998184828,0.437571094022783
"7",0.441473382999463,0.437589634730163
"8",0.441227710823144,0.437600290309118
"9",0.441008301915732,0.437603657472067
"10",0.440811128864501,0.437599565729749
"11",0.440632788222075,0.437588398683005
"12",0.440470472144372,0.437570326821098
"13",0.440321060804629,0.437545094410134
"14",0.440182455410301,0.437512786694745
"15",0.440052131737918,0.437472806962509
"16",0.439926884874535,0.437424515878688
"17",0.439805211630896,0.437366805263072
"18",0.439683396576949,0.437297629244501
"19",0.439559284196024,0.437214814084868
"20",0.439428818713334,0.437114523775751
"21",0.439287008406061,0.436992069862408
"22",0.439128521206654,0.436839737705678
"23",0.438946266599747,0.436647724172922
"24",0.438727595105933,0.436400429496552
"25",0.438457730091194,0.436075221226868
"26",0.438112620527416,0.435639109691428
"27",0.437659252975067,0.435042653003884
"28",0.437049922446779,0.43421663252335
"29",0.436222345855599,0.433072308588294
"30",0.435104767186048,0.431512630185601
"31",0.433634874989109,0.429457467361535
"32",0.431774947723048,0.426860574903435
"33",0.42949639642992,0.423662366813788
"34",0.42670417984179,0.419686344082795
"35",0.423186802066392,0.414650091245854
"36",0.418763738582569,0.408528589003579
"37",0.41363721088849,0.402021525292423
"38",0.408505095868306,0.396171015734113
"39",0.404011297403215,0.391459843299908
"40",0.400300660541066,0.387752426403195
"41",0.397186137486568,0.384731015679557
"42",0.394443043988877,0.382129946234506
"43",0.391916948623374,0.379777194401405
"44",0.389524268394952,0.377581079578932
"45",0.387227792278985,0.375503369549799
"46",0.385016345623257,0.373537159498843
"47",0.382892395927117,0.371691101756176
"48",0.380865501205274,0.369980881334017
"49",0.378946524127265,0.368423248802483
"50",0.377146270638505,0.367032226903479
"51",0.375472511943831,0.365815445031534
"52",0.37392904855948,0.36477217860728
"53",0.372516419364617,0.363892283519553
"54",0.371230965653317,0.363156664970867
"55",0.370065596910214,0.362538257790677
"56",0.369009875896695,0.362005734576859
"57",0.368052259253747,0.361527895794234
"58",0.367179246640117,0.361076738581311
"59",0.366377649697229,0.360629459999127
"60",0.36563393972177,0.360169650456093
"61",0.364936743527097,0.359688060909676
"62",0.364276389650253,0.359180258639032
"63",0.363644369472801,0.358646115777213
"64",0.363034698599776,0.358088317530115
"65",0.362443434704635,0.357511403174374
"66",0.361866607098774,0.356920849677571
"67",0.361302599144691,0.356322070073815
"68",0.360750616704664,0.355720413463742
"69",0.360210007451281,0.355120248634722
"70",0.359680799746602,0.354524921438547
"71",0.359163107038874,0.35393624332364
"72",0.358657553293448,0.353354683135475
"73",0.3581648191998,0.352779899895524
"74",0.357685216740605,0.35220974117684
"75",0.357218575743494,0.351642246352894
"76",0.356765491811759,0.351076008887264
"77",0.356324887187064,0.350510197644793
"78",0.355896364800549,0.349946453584639
"79",0.35547771241142,0.34938673733333
"80",0.35506822096814,0.348835332433605
"81",0.3546661320229,0.348296522428204
"82",0.35427028273118,0.347775144949972
"83",0.353878971369293,0.347275121251964
"84",0.353489985696445,0.34679992505292
"85",0.353102673385223,0.346351921891367
"86",0.352715701418738,0.34593290190457
"87",0.352327396435365,0.345544953586003
"88",0.35193767334892,0.345189355605141
