"","cieloDespejado","multiNube","nube"
"1",0.00867546908557415,0.106032706797123,0.900727152824402
"2",0.0423175767064095,0.0458347238600254,0.896429538726807
"3",0.000330824754200876,0.53315407037735,0.472043067216873
"4",0.0185086205601692,0.0344548486173153,0.963156282901764
"5",0.0123591981828213,0.0828589573502541,0.91947078704834
"6",0.00824410561472178,0.103867471218109,0.905773341655731
"7",0.0016509568085894,0.337686955928802,0.673842251300812
"8",0.00825499836355448,0.0964032933115959,0.912871599197388
"9",0.0118088461458683,0.0844336524605751,0.920203804969788
"10",0.00340030598454177,0.0554303526878357,0.947635591030121
"11",0.0139741152524948,0.0299559384584427,0.970984756946564
"12",0.000499741232488304,0.545173525810242,0.454245835542679
"13",0.00919573102146387,0.084938257932663,0.923222661018372
"14",0.0105884866788983,0.0567938312888145,0.948546826839447
"15",0.000440360221546143,0.276598185300827,0.725580275058746
"16",0.0028837479185313,0.0790429562330246,0.927872776985168
"17",0.00170914828777313,0.356332808732986,0.64946323633194
"18",0.00743034156039357,0.0435339771211147,0.960520148277283
"19",0.977121412754059,0.00324753136374056,0.0667430758476257
"20",0.00160271674394608,0.390013307332993,0.61499035358429
"21",0.00325879850424826,0.0820186957716942,0.923627376556396
"22",0.00371377845294774,0.082196444272995,0.925067901611328
"23",0.00997777935117483,0.0500445850193501,0.954832434654236
"24",0.00823114905506372,0.0290034506469965,0.973548114299774
"25",0.00496786367148161,0.0929896980524063,0.915722608566284
"26",0.000386301428079605,0.599891841411591,0.399782866239548
"27",0.000320109626045451,0.544848918914795,0.46380478143692
"28",0.000508959987200797,0.609732866287231,0.386802852153778
"29",0.0150838028639555,0.0639031529426575,0.937800109386444
"30",0.000936689728405327,0.463346689939499,0.545997321605682
"31",0.000518940680194646,0.627373695373535,0.364978015422821
"32",0.0150332357734442,0.0741455107927322,0.920760154724121
"33",0.000371645583072677,0.611897766590118,0.388786494731903
"34",0.00329866376705468,0.0857095047831535,0.919739365577698
"35",0.000662067090161145,0.359981089830399,0.635439276695251
"36",0.00398914702236652,0.0954144522547722,0.910479962825775
"37",0.000397519004764035,0.687666475772858,0.310218244791031
"38",0.00136180978734046,0.390562623739243,0.612882614135742
"39",0.000343823397997767,0.592443287372589,0.41436430811882
"40",0.000534886319655925,0.611545383930206,0.390477150678635
"41",0.0121985906735063,0.0785980820655823,0.927082121372223
"42",0.00121959927491844,0.274670481681824,0.731416404247284
"43",0.00415350357070565,0.184075221419334,0.827943563461304
"44",0.00037310688639991,0.482661634683609,0.519573152065277
"45",0.00722579937428236,0.0283511653542519,0.974172055721283
"46",0.0109761394560337,0.0370808988809586,0.96546870470047
"47",0.00448902836069465,0.0748706832528114,0.930115401744843
"48",0.012004460208118,0.0862455070018768,0.915782868862152
"49",0.000511044752784073,0.578613579273224,0.423420786857605
"50",0.000668434426188469,0.454862177371979,0.533376097679138
"51",0.0249128956347704,0.057101171463728,0.915741384029388
"52",0.188614398241043,0.0228988379240036,0.773659706115723
"53",0.0112430704757571,0.0827572643756866,0.922776997089386
"54",0.0126680694520473,0.0685612410306931,0.936669886112213
"55",0.0158752743154764,0.0404357127845287,0.959146618843079
"56",0.000362392573151737,0.404040545225143,0.596769511699677
"57",0.0122569445520639,0.0673840790987015,0.935612320899963
"58",0.00034940178738907,0.642801523208618,0.360026746988297
"59",0.0145762823522091,0.0583323240280151,0.942936480045319
"60",0.000313424272462726,0.490253955125809,0.518003106117249
"61",0.00733073381707072,0.123172827064991,0.888456225395203
"62",0.148779302835464,0.0251320861279964,0.808795750141144
"63",0.00865799188613892,0.100838430225849,0.908342778682709
"64",0.000430606945883483,0.616497695446014,0.379593729972839
"65",0.00799481756985188,0.108885459601879,0.90141499042511
"66",0.00622313842177391,0.121514342725277,0.887550115585327
"67",0.0269479714334011,0.0549376383423805,0.911491632461548
"68",0.975972473621368,0.00338938063941896,0.0644130557775497
"69",0.000344596192007884,0.609703063964844,0.39599946141243
"70",0.00449809804558754,0.171714633703232,0.839796721935272
"71",0.018045274540782,0.0689095705747604,0.914224326610565
"72",0.000439351395471022,0.680419385433197,0.314979493618011
"73",0.00980326067656279,0.0260311588644981,0.976108133792877
"74",0.964867234230042,0.00268142158165574,0.123235039412975
"75",0.974170923233032,0.00335455616004765,0.0740293934941292
"76",0.0101826395839453,0.0346628166735172,0.968463540077209
"77",0.00528777297586203,0.107567794620991,0.900551974773407
"78",0.01159692928195,0.0796391069889069,0.924349546432495
"79",0.0944723561406136,0.0310583133250475,0.856634020805359
"80",0.0134404273703694,0.0721130669116974,0.932634770870209
"81",0.142616257071495,0.025695102289319,0.814468324184418
"82",0.00869570951908827,0.064500667154789,0.94172340631485
"83",0.00613414868712425,0.131579235196114,0.880100071430206
"84",0.0134746124967933,0.0799435675144196,0.920244634151459
"85",0.00747157214209437,0.0336882136762142,0.969446241855621
"86",0.367603331804276,0.0166436266154051,0.618168771266937
"87",0.161284476518631,0.0240865685045719,0.781708955764771
"88",0.0147922085598111,0.0764847919344902,0.920917510986328
