"","cieloDespejado","multiNube","nube"
"1",0.000661916332319379,0.479279696941376,0.514317810535431
"2",0.0815480723977089,0.0146121690049767,0.884508848190308
"3",0.000632689625490457,0.474359601736069,0.511075019836426
"4",0.0111850695684552,0.0423903353512287,0.883846938610077
"5",0.00627158721908927,0.0557108409702778,0.930711925029755
"6",0.000772892381064594,0.21062570810318,0.789228498935699
"7",0.000967021856922656,0.430104464292526,0.56152480840683
"8",0.000629116082563996,0.490318208932877,0.502044498920441
"9",0.00700529152527452,0.0722041800618172,0.925214111804962
"10",0.252698183059692,0.0082392068579793,0.650626599788666
"11",0.000352687668055296,0.487150758504868,0.500360727310181
"12",0.000191872444702312,0.630933821201324,0.358449220657349
"13",0.000493743806146085,0.520131945610046,0.472707539796829
"14",0.341973811388016,0.00699224462732673,0.553381621837616
"15",0.0199071522802114,0.0270647648721933,0.97392201423645
"16",0.000303644861560315,0.465179592370987,0.529043674468994
"17",0.123787797987461,0.0119313234463334,0.824393332004547
"18",0.019000044092536,0.0285654067993164,0.971432864665985
"19",0.00268703559413552,0.184480801224709,0.800949037075043
"20",0.0138745056465268,0.0355942957103252,0.960431337356567
"21",0.00379262864589691,0.153067588806152,0.825831115245819
"22",0.00041598203824833,0.54271787405014,0.449480831623077
"23",0.000262178335106,0.597105801105499,0.394342184066772
"24",0.0048321126960218,0.0511081703007221,0.950599193572998
"25",0.021929519250989,0.0279272925108671,0.942273795604706
"26",0.000847619085106999,0.440821498632431,0.55246490240097
"27",0.000752158113755286,0.462162137031555,0.527826368808746
"28",9.65436702244915e-05,0.657033145427704,0.334568649530411
"29",0.00819002091884613,0.0633446797728539,0.937901735305786
"30",0.00439663417637348,0.0534451194107533,0.948364436626434
"31",0.0251684691756964,0.0267415419220924,0.922872543334961
"32",0.0100678643211722,0.039442665874958,0.960049033164978
"33",0.00126950349658728,0.278475761413574,0.716250061988831
"34",0.031398456543684,0.0230051819235086,0.946919023990631
"35",0.0304460786283016,0.0228209495544434,0.956913650035858
"36",0.941726267337799,0.00219972268678248,0.0623734667897224
"37",0.000629696762189269,0.382023304700851,0.607621192932129
"38",0.000206354176043533,0.623037278652191,0.368739277124405
"39",0.016207592561841,0.0297392643988132,0.971755385398865
"40",0.0262228939682245,0.024332158267498,0.962515532970428
"41",0.000968420063145459,0.400939851999283,0.59391063451767
"42",0.00542903365567327,0.0540722794830799,0.939637780189514
"43",0.00087008677655831,0.42964294552803,0.556547224521637
"44",0.993171393871307,0.00107209640555084,0.00962221715599298
"45",0.864595532417297,0.00330754765309393,0.103444986045361
"46",0.000838093226775527,0.425835341215134,0.559723138809204
"47",0.000586158945225179,0.502677619457245,0.487009942531586
"48",0.0378738231956959,0.020367968827486,0.951948046684265
"49",0.00607073167338967,0.0499017015099525,0.94758552312851
"50",0.000680817756801844,0.480288177728653,0.511546492576599
"51",0.0196103490889072,0.0278750360012054,0.971775412559509
"52",0.000730379833839834,0.474928557872772,0.515475153923035
"53",0.00143393769394606,0.100523188710213,0.900052547454834
"54",0.00312930182553828,0.134356200695038,0.857094883918762
"55",0.000239190107095055,0.60709822177887,0.384492486715317
"56",0.00168634846340865,0.276267886161804,0.719654142856598
"57",0.0277396831661463,0.0237128008157015,0.961446285247803
"58",0.0149999316781759,0.0369119122624397,0.963231682777405
"59",0.000458204332971945,0.163495525717735,0.840560615062714
"60",0.000735311710741371,0.473424762487411,0.516120970249176
"61",0.0146753378212452,0.0320634134113789,0.968096315860748
"62",0.00284918188117445,0.073427714407444,0.928964853286743
"63",0.00178205815609545,0.26439768075943,0.731284141540527
"64",0.292241454124451,0.00768833141773939,0.596147656440735
"65",0.00171074538957328,0.275077432394028,0.720773994922638
"66",0.0178864169865847,0.0310727749019861,0.94155490398407
"67",0.00104052771348506,0.410555690526962,0.57765257358551
"68",0.180531054735184,0.0101310620084405,0.721235871315002
"69",0.000292923155939206,0.580132663249969,0.408961325883865
"70",0.976134240627289,0.00158717436715961,0.0307772699743509
"71",0.00511414650827646,0.0502061620354652,0.951676666736603
"72",0.00209226878359914,0.131719887256622,0.870716691017151
"73",0.00051857007201761,0.484099745750427,0.509425282478333
"74",0.0176439844071865,0.029732858762145,0.970755159854889
"75",0.00819007027894258,0.0568583495914936,0.921717286109924
"76",0.000241210931562819,0.502260684967041,0.492499798536301
"77",0.00447135698050261,0.0582128837704659,0.935500502586365
"78",0.287293404340744,0.00776372756808996,0.601755380630493
"79",0.000139556752401404,0.666724383831024,0.32390084862709
"80",0.00344259152188897,0.143196374177933,0.85852712392807
"81",0.000154493842273951,0.6397545337677,0.351360291242599
"82",0.000816454528830945,0.441309452056885,0.540796101093292
"83",0.000171489606145769,0.621379256248474,0.37026384472847
"84",0.00453721266239882,0.0525205843150616,0.949182629585266
"85",0.000659163400996476,0.481167912483215,0.511981308460236
"86",0.648825168609619,0.00541424378752708,0.216414287686348
"87",0.00184600031934679,0.231721207499504,0.768005311489105
"88",0.994615316390991,0.00098715687636286,0.007855542935431
"89",0.00422753859311342,0.0666052401065826,0.921990394592285
"90",7.29797757230699e-05,0.66609114408493,0.323405981063843
"91",0.0133138364180923,0.037073265761137,0.96425074338913
"92",0.0739049315452576,0.0165352709591389,0.833519876003265
"93",0.000818165892269462,0.418540507555008,0.576278805732727
"94",0.0006898557767272,0.483344227075577,0.507746160030365
"95",0.0293851811438799,0.0229363851249218,0.961162745952606
"96",0.01501480396837,0.0352953933179379,0.961961627006531
"97",0.00759908789768815,0.0812737494707108,0.904239118099213
"98",0.000693412148393691,0.470419079065323,0.522783994674683
"99",0.0293164495378733,0.0241239741444588,0.942583560943604
"100",0.00057903554989025,0.410158336162567,0.58537894487381
"101",0.000716420472599566,0.434594929218292,0.548304498195648
"102",0.00552943255752325,0.0619110353291035,0.940466403961182
"103",0.0176290720701218,0.029250668361783,0.97226470708847
"104",0.0012858894187957,0.318940103054047,0.678435981273651
"105",0.000265115784713998,0.324569463729858,0.673055827617645
"106",0.748027622699738,0.00389524805359542,0.226768165826797
"107",0.000312200339976698,0.550128996372223,0.442138165235519
"108",0.0116089172661304,0.034613374620676,0.966997444629669
"109",0.0133005073294044,0.0409124679863453,0.959291875362396
"110",0.00049397541442886,0.491569191217422,0.501353323459625
"111",0.00106695399153978,0.386198461055756,0.608490526676178
"112",0.0309318117797375,0.0236326642334461,0.952824354171753
"113",0.000438265880802646,0.53261125087738,0.459984511137009
"114",0.00532488385215402,0.0590078681707382,0.928568184375763
"115",0.0165560729801655,0.0307481959462166,0.963895320892334
"116",0.00314945937134326,0.145075902342796,0.856219172477722
"117",0.988888621330261,0.00121163541916758,0.0164150390774012
"118",0.00175552489235997,0.104811638593674,0.893108069896698
"119",0.00137331651058048,0.180005848407745,0.806085526943207
"120",0.0425119735300541,0.0199708640575409,0.938723385334015
"121",0.000336823053658009,0.566901922225952,0.423170626163483
"122",0.0247853863984346,0.0266858022660017,0.931101679801941
"123",0.00943181570619345,0.0495258569717407,0.952569782733917
"124",0.0002844458213076,0.565754950046539,0.425344854593277
"125",0.00161996192764491,0.144198253750801,0.856875717639923
"126",0.00126209377776831,0.360598266124725,0.628636002540588
"127",0.000786874850746244,0.461126327514648,0.531494438648224
"128",0.00173133600037545,0.290230929851532,0.703310668468475
"129",0.000587749644182622,0.49816158413887,0.494561284780502
"130",0.000696207105647773,0.474458187818527,0.518511652946472
"131",0.99214905500412,0.00111210509203374,0.0112705305218697
"132",0.000176629895577207,0.643276333808899,0.347232043743134
"133",0.000454160501249135,0.467279046773911,0.526191771030426
"134",0.00698772259056568,0.0533573366701603,0.934062004089355
"135",0.857223212718964,0.00305426470004022,0.133423984050751
"136",0.000351814378518611,0.559557318687439,0.431887894868851
"137",0.000541498593520373,0.510436654090881,0.482466518878937
"138",0.000138473100378178,0.513720571994781,0.478036791086197
"139",0.000235735176829621,0.603760480880737,0.388143986463547
"140",0.017523467540741,0.0291438549757004,0.971400797367096
"141",0.00113998504821211,0.386480063199997,0.605561971664429
"142",0.000178355126990937,0.513637900352478,0.477966636419296
"143",0.0009644795791246,0.358358025550842,0.635287702083588
"144",0.00101560715120286,0.124270640313625,0.878065884113312
"145",0.000861056498251855,0.397764652967453,0.589543163776398
"146",0.00303875957615674,0.150888040661812,0.837476789951324
"147",0.00114726601168513,0.372904658317566,0.622166335582733
"148",0.00224600965157151,0.124910108745098,0.877623736858368
"149",0.000789675978012383,0.385409563779831,0.610553085803986
"150",0.000813601538538933,0.446623533964157,0.545981228351593
"151",0.0190611332654953,0.0279304701834917,0.972445428371429
"152",0.0314172655344009,0.0220496132969856,0.961428999900818
"153",0.0152333490550518,0.0332963578402996,0.968353152275085
"154",0.00381437432952225,0.133648872375488,0.868109107017517
