"","MSETrain","MSETest"
"1",0.446007569040064,0.441266235692541
"2",0.438670020121181,0.440249650837989
"3",0.438285799274657,0.439572083883445
"4",0.438003284780509,0.439108139975777
"5",0.437791703802059,0.438783528418514
"6",0.437632365740808,0.438551833509733
"7",0.437510068531816,0.43838292127215
"8",0.437414686919145,0.438257313307437
"9",0.437338563146201,0.438161839320007
"10",0.437275769542141,0.438087079778064
"11",0.437222590676914,0.43802557577634
"12",0.437174970775732,0.437973278194832
"13",0.437129563115343,0.437925583823433
"14",0.437084949592675,0.437880020567825
"15",0.437038974691058,0.437834031089058
"16",0.436989624704127,0.437785484271343
"17",0.43693488592552,0.437732248998887
"18",0.436872858097119,0.43767189579969
"19",0.436800591564533,0.437601782090171
"20",0.436715136673371,0.437518839063591
"21",0.436611728597308,0.437418079909
"22",0.436484950182606,0.437293622746814
"23",0.436325016518065,0.437135920178291
"24",0.436119561744888,0.436931929774791
"25",0.435850207247255,0.436662301004932
"26",0.435488817860203,0.436297368736906
"27",0.434993899887822,0.43579438278795
"28",0.434306772224965,0.435092478491075
"29",0.433348219633989,0.434114552076968
"30",0.43202827765596,0.432780260480316
"31",0.43027289294842,0.431039309368453
"32",0.428052994398379,0.428892124964538
"33",0.425363420110653,0.426342159676152
"34",0.422113383126525,0.423301611532712
"35",0.418077121436818,0.419633279299603
"36",0.413131685505126,0.415284609661422
"37",0.407659963161086,0.410442416228396
"38",0.402479037033138,0.405741430527671
"39",0.398171690760049,0.401545476647063
"40",0.394746064253456,0.397699281490049
"41",0.391936093014855,0.393984618799646
"42",0.389491425127788,0.39029322789368
"43",0.387249120549198,0.386611895854247
"44",0.385119073009845,0.382981625349162
"45",0.383062341399352,0.379464261358677
"46",0.381072232271216,0.376117130897565
"47",0.379158984329621,0.372984134951117
"48",0.377335530674591,0.370091486243562
"49",0.375614293889042,0.367452312448171
"50",0.374000010437239,0.365065761118628
"51",0.372492425060627,0.362922029122294
"52",0.371086943105251,0.361004536378317
"53",0.369774743969999,0.359292397951947
"54",0.368547177226127,0.357762427303378
"55",0.36739672692735,0.356391629693228
"56",0.366316727989225,0.355157500538746
"57",0.365301479637401,0.35404028439655
"58",0.36434752170038,0.353022058582839
"59",0.36345147909285,0.352089524935078
"60",0.362609721470943,0.35123113280568
"61",0.361818788663162,0.350439316733589
"62",0.361076099721916,0.349708301395011
"63",0.360376974907063,0.349033440957522
"64",0.359718067495353,0.348411879725962
"65",0.359096229297964,0.34784067676054
"66",0.358508000143399,0.347317082921886
"67",0.357950203480774,0.346839222828103
"68",0.357420286724559,0.346404539140243
"69",0.356914846427379,0.34601104992062
"70",0.356431528538133,0.345656922409654
"71",0.355967326678308,0.345340323847765
"72",0.355519943520925,0.345059869009689
"73",0.355086968290761,0.344814130047846
"74",0.354666869436498,0.344601316824972
"75",0.354257548165587,0.344420235916223
"76",0.353858493960923,0.344268756205809
"77",0.353468572340047,0.344144320354781
"78",0.353088492354496,0.344044818558506
"79",0.352718055469839,0.343967267254877
"80",0.352358396168535,0.343908661570629
"81",0.352010053329751,0.34386646547797
"82",0.351674473418622,0.343837610170162
"83",0.351351429538656,0.343820241576466
"84",0.351041233672528,0.343812612181935
"85",0.35074448142353,0.343813528561725
"86",0.350459754688589,0.343822010402573
"87",0.350186656398844,0.343838164260268
"88",0.349924931295742,0.343861478667019
"89",0.349672735845289,0.343892422468303
"90",0.349429871513055,0.343931400576117
"91",0.349194381316798,0.343978647413201
"92",0.348965726377352,0.344034503958079
"93",0.34874240350546,0.344099694790121
"94",0.348523391666909,0.344174454332064
"95",0.348306818965642,0.344259485852119
"96",0.348092231608678,0.344354874594918
"97",0.347877842786144,0.344461110717091
"98",0.34766268818795,0.344578279463273
"99",0.34744466902155,0.344706913612408
"100",0.347222877700976,0.344846523007867
"101",0.346995725950787,0.344997597806281
"102",0.346761143340497,0.345159498672912
"103",0.346517399784358,0.345331671517654
"104",0.346262424851882,0.345513221271877
"105",0.345993325612802,0.345702911888421
"106",0.345707719653956,0.345898484384547
"107",0.345402004993538,0.34609787157794
"108",0.345072948356543,0.34629860137428
"109",0.344717770260949,0.346498244301567
"110",0.344331790966615,0.346696182336221
"111",0.343913790904899,0.346894631838665
"112",0.343462692317466,0.347100625491009
"113",0.34297974313502,0.347328036857051
"114",0.342469935080376,0.347595939423119
"115",0.341939706341485,0.347924450922279
"116",0.341398529846872,0.348325782648012
"117",0.340854318611684,0.348789172465575
"118",0.340311412031323,0.349273361973256
"119",0.339769866829911,0.349705722744904
"120",0.339224067319282,0.350001478994359
"121",0.338667887294159,0.350093415329576
"122",0.338095909600807,0.349953422333275
"123",0.337507595360057,0.349593221142305
"124",0.33690510008858,0.349048976791638
"125",0.336293926026298,0.348359667389087
"126",0.335679405240764,0.347553317107302
"127",0.335066018937689,0.34664330935345
"128",0.334458276684843,0.345631626065217
"129",0.33385938339517,0.344516754150391
"130",0.333273479929644,0.343301485370657
"131",0.332704934045728,0.341998670354236
"132",0.332158425483562,0.340631239907036
"133",0.331636620276923,0.339233121392447
"134",0.331139830408486,0.337845658456813
"135",0.330666722861364,0.336513519287109
"136",0.330210802723484,0.335277791795784
"137",0.32976534818628,0.334169505028751
"138",0.329325282440753,0.333203811219285
"139",0.328887967815186,0.332382862794333
"140",0.328454482067916,0.331697900867995
"141",0.328026243302016,0.331135563344263
"142",0.32760668332692,0.330681337324601
"143",0.327198581624651,0.330321050888999
"144",0.326803015953546,0.330042343565872
"145",0.326422141830274,0.329833728641105
"146",0.326055165117115,0.329685616093641
"147",0.325703503917141,0.329589310971052
"148",0.325366534265001,0.329536864211439
"149",0.325043745643587,0.329521541488903
"150",0.32473491115641,0.329536715033334
"151",0.324439038131317,0.329577142299887
"152",0.324156296740677,0.329637495499083
"153",0.323885013622865,0.329714023867133
"154",0.323625075329635,0.329802678284032
"155",0.32337517720616,0.329900368631885
"156",0.323134723649149,0.330004665438689
"157",0.322902750348513,0.330113416277497
"158",0.322678916959514,0.330225022811463
"159",0.32246180537908,0.330338483416168
"160",0.322250451297122,0.3304526899114
"161",0.322044627817147,0.330567216074001
"162",0.32184286011196,0.330681720925443
"163",0.321645034733315,0.330796161843412
"164",0.321450130647,0.330910133915907
"165",0.321257949318584,0.331023828943348
"166",0.321067299541488,0.331137566593106
"167",0.320878436574262,0.331250899330864
"168",0.320690282658573,0.331364274690937
"169",0.320503064690912,0.331477436939431
"170",0.320316215430051,0.33159055656561
"171",0.320129649789803,0.331703548324841
"172",0.319943084149556,0.331815922060492
"173",0.319756603595493,0.331927784328354
"174",0.319570236489675,0.332038836772215
"175",0.319383529039121,0.332148163012286
"176",0.319197076847119,0.332256167960567
"177",0.319010653017179,0.332361807370319
"178",0.318824030652808,0.332464953374596
"179",0.318637550098745,0.332564881394029
"180",0.318451494975604,0.332661442250513
"181",0.318265893645446,0.332753953986994
"182",0.318080604297964,0.332842054313788
"183",0.317896279260572,0.332925444874684
"184",0.317711925861118,0.333003784691155
"185",0.317528905478552,0.333076540984255
"186",0.317346197078662,0.333144267844088
"187",0.31716499186803,0.333206176757812
"188",0.316984637519241,0.333262438214691
"189",0.316805162394357,0.333313009592408
"190",0.316626878476054,0.333358018757911
"191",0.316449643954025,0.333397295221936
"192",0.316273685724762,0.333431052096063
"193",0.31609911723651,0.333459694292292
"194",0.315925711592777,0.33348315787715
"195",0.315753638965933,0.333501719895688
"196",0.315582870993916,0.333515593459486
"197",0.315413067331988,0.33352503430244
"198",0.315244937031686,0.333529914557601
"199",0.315077799403534,0.333531022737812
"200",0.314912079878456,0.3335282949096
"201",0.314747551559959,0.333521922873385
"202",0.314584412982473,0.333512226296537
"203",0.314422153628892,0.333499269112528
"204",0.314261028757769,0.333483136565992
"205",0.314101038369104,0.333464340124716
"206",0.313942267549082,0.333442922411018
"207",0.313784829745949,0.333419096536477
"208",0.313628015908167,0.333392755945302
"209",0.31347227982872,0.33336424161602
"210",0.313317479697302,0.333333745349053
"211",0.313163842410403,0.333301352389032
"212",0.313010715640611,0.333267297158694
