"","cieloDespejado","multiNube","nube"
"62",0.000588316295761615,0.382991433143616,0.618457317352295
"63",0.00645217904821038,0.0460314825177193,0.954712510108948
"64",0.0203824639320374,0.00284460932016373,0.990485668182373
"65",0.00684420205652714,0.0278074201196432,0.953816711902618
"66",0.00644614174962044,0.0500093922019005,0.944286286830902
"67",0.000523140246514231,0.410642266273499,0.596058011054993
"68",0.00386075861752033,0.0767274349927902,0.924458026885986
"69",0.000514237792231143,0.416916042566299,0.587125897407532
"70",0.935432016849518,0.00025498477043584,0.0456552542746067
"71",0.847517788410187,0.00047480541979894,0.0731081366539001
"72",0.000548649695701897,0.399854362010956,0.60388195514679
"73",0.000567237555515021,0.398537307977676,0.600474953651428
"74",0.000854813435580581,0.38797515630722,0.605298936367035
"75",0.000504097552038729,0.422505408525467,0.582140266895294
"76",0.000527368043549359,0.409866124391556,0.595121681690216
"77",0.00252839690074325,0.117223113775253,0.882627069950104
"78",0.877637028694153,0.000345419306540862,0.0890966206789017
"79",0.00710582872852683,0.0402024164795876,0.953697144985199
"80",0.00055277970386669,0.403703391551971,0.596916437149048
"81",0.00715721910819411,0.0419184379279613,0.95516163110733
"82",0.000513959908857942,0.416585117578506,0.588000178337097
"83",0.00644253892824054,0.034051489084959,0.948993742465973
"84",0.938247263431549,0.000235928557231091,0.049327228218317
"85",0.000511279620695859,0.420174300670624,0.583959996700287
"86",0.00147269712761045,0.204022243618965,0.790789842605591
"87",0.000507708464283496,0.421900063753128,0.582571864128113
"88",0.00280714011751115,0.104811973869801,0.897126197814941
"89",0.00113553379196674,0.237304016947746,0.762290775775909
"90",0.00294519355520606,0.103292606770992,0.869589984416962
"91",0.00657313922420144,0.0445135906338692,0.953713536262512
"92",0.00691064447164536,0.0366329327225685,0.954910337924957
"93",0.000686355866491795,0.345586091279984,0.656941533088684
"94",0.00926509313285351,0.0316882580518723,0.968737483024597
"95",0.00105535134207457,0.248680949211121,0.756021440029144
"96",0.000484579475596547,0.43575331568718,0.568029344081879
"97",0.000520196103025228,0.414491087198257,0.588617324829102
"98",0.000483473559143022,0.448198407888412,0.550838112831116
"99",0.00821498315781355,0.025216169655323,0.963993668556213
"100",0.00528176734223962,0.0570503324270248,0.938867628574371
"101",0.00512403296306729,0.0632160753011703,0.928126573562622
"102",0.00169614295009524,0.17413341999054,0.823421359062195
"103",0.00606461148709059,0.0526507645845413,0.943562924861908
"104",0.855085730552673,0.000475436710985377,0.0644318163394928
"105",0.00720458850264549,0.0410584062337875,0.954787611961365
"106",0.000506081327330321,0.422066181898117,0.58222907781601
"107",0.000508408178575337,0.419709503650665,0.586632907390594
"108",0.00893890578299761,0.0168735571205616,0.97016042470932
"109",0.911125063896179,0.000299290026305243,0.0631332471966743
"110",0.932480096817017,0.000248349650064483,0.0530990697443485
"111",0.00578386476263404,0.052253995090723,0.945172607898712
"112",0.0167418774217367,0.00462217628955841,0.982541859149933
"113",0.00202065939083695,0.141597703099251,0.856000185012817
"114",0.00727042136713862,0.0358607321977615,0.957998692989349
"115",0.00047107512364164,0.444746822118759,0.559461295604706
"116",0.000517639913596213,0.417201489210129,0.58510023355484
"117",0.0007876813178882,0.313523054122925,0.685188889503479
"118",0.00478768860921264,0.0629795715212822,0.934994399547577
"119",0.931043148040771,0.000251632620347664,0.0538757294416428
"120",0.937861919403076,0.000240188790485263,0.0479932874441147
"121",0.886376082897186,0.000329314672853798,0.0861399471759796
"122",0.000542390451300889,0.405109912157059,0.598347723484039
"123",0.0168748702853918,0.00375261763110757,0.990112781524658
"124",0.000649217865429819,0.356588929891586,0.648007452487946
"125",0.000516489613801241,0.417861700057983,0.584654092788696
"126",0.00050972611643374,0.419899731874466,0.585351645946503
"127",0.000490017759148031,0.432088136672974,0.571794807910919
"128",0.0105034541338682,0.0155430641025305,0.976445257663727
"129",0.00597332092002034,0.0516637787222862,0.9421067237854
"130",0.00593348778784275,0.0503434203565121,0.948968112468719
"131",0.0087085934355855,0.0165477991104126,0.969447672367096
"132",0.00233830418437719,0.124992415308952,0.873359739780426
"133",0.0137646161019802,0.0069197122938931,0.985775232315063
"134",0.00597773725166917,0.0414579063653946,0.944195568561554
"135",0.00232293806038797,0.130781635642052,0.847520589828491
"136",0.00310174725018442,0.105380430817604,0.889277994632721
"137",0.00706779304891825,0.0152196418493986,0.965710580348969
"138",0.000560559565201402,0.395105451345444,0.607078790664673
"139",0.00495029194280505,0.0598620437085629,0.940888643264771
"140",0.00414497591555119,0.0711478292942047,0.915361344814301
"141",0.00580731779336929,0.0307423118501902,0.94796758890152
"142",0.0185533277690411,0.00319113116711378,0.990250170230865
"143",0.000156277121277526,0.773719429969788,0.236720412969589
"144",0.00706572225317359,0.0413878709077835,0.954882681369781
"145",0.000739384442567825,0.329163998365402,0.670932531356812
"146",0.000505511707160622,0.421144038438797,0.584522485733032
"147",0.000508870754856616,0.419516265392303,0.585971653461456
"148",0.00267604202963412,0.109565898776054,0.887847125530243
"149",0.0225877687335014,0.00324108591303229,0.984941124916077
"150",0.00960684288293123,0.0169404726475477,0.971892654895782
"151",0.0061176847666502,0.0493137538433075,0.943392634391785
"152",0.00178743037395179,0.169224947690964,0.8264240026474
"153",0.00625974964350462,0.0420153960585594,0.944344520568848
"154",0.000884647655766457,0.289112210273743,0.711010336875916
"155",0.000497048371471465,0.42855840921402,0.574476659297943
"156",0.926016628742218,0.000316428166115656,0.0374998599290848
"157",0.705269873142242,0.000511079328134656,0.269972115755081
"158",0.000748398713767529,0.325601071119308,0.675258755683899
"159",0.00303246779367328,0.101567082107067,0.894170761108398
"160",0.00135873421095312,0.206879109144211,0.789855122566223
"161",0.00606998056173325,0.0485824644565582,0.946350514888763
"162",0.0222232565283775,0.00334178237244487,0.984936594963074
"163",0.00689937034621835,0.0407675690948963,0.955233216285706
"164",0.000520098430570215,0.413514077663422,0.591827929019928
"165",0.0146430479362607,0.00568536203354597,0.977926552295685
"166",0.000492707593366504,0.42903009057045,0.575985193252563
"167",0.000498107459861785,0.425938606262207,0.579758107662201
"168",0.00612288853153586,0.048521663993597,0.948804795742035
"169",0.00057812366867438,0.387237370014191,0.615907907485962
"170",0.000508918019477278,0.418924331665039,0.587058901786804
"171",0.00936877727508545,0.0312819555401802,0.969144761562347
"172",0.000523290364071727,0.413832485675812,0.588937222957611
"173",0.00214788713492453,0.136566281318665,0.861957192420959
"174",0.000840024033095688,0.294825375080109,0.703998923301697
"175",0.011222755536437,0.00704738544300199,0.980473756790161
"176",0.00605720048770308,0.0514238476753235,0.944023251533508
"177",0.000616855744738132,0.370430707931519,0.633472263813019
"178",0.00494110025465488,0.0655476972460747,0.92189484834671
"179",0.000476302433526143,0.441947460174561,0.561082482337952
